gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.254228855721393,0.004951635191156149,0.0
1.0,0.0,1.0,1.0,0.875,0.0,0.0,1.0,1.0,0.6666666666666666,0.4054726368159204,0.4268770152003685,0.0
0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.0,0.5,0.6666666666666666,0.5144278606965175,0.025333947489636112,0.0
0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.0,0.06069651741293533,0.13046982957162598,0.0
1.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.11144278606965174,0.22835099032703823,0.0
0.0,0.0,1.0,1.0,0.9444444444444444,1.0,0.5,0.0,1.0,0.3333333333333333,0.6582089552238807,0.6616766467065869,0.0
1.0,1.0,0.0,0.0,0.2361111111111111,1.0,0.0,0.0,0.0,0.6666666666666666,0.2666666666666666,0.0886688162137264,1.0
0.0,0.0,1.0,1.0,0.09722222222222221,1.0,1.0,0.0,0.5,1.0,0.023880597014925342,0.015430677107323815,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6850746268656716,0.7174113311837863,0.0
0.0,0.0,1.0,0.0,0.40277777777777773,1.0,1.0,0.0,0.0,1.0,0.015920398009950265,0.06598341777982497,0.0
1.0,0.0,1.0,0.0,0.5138888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.717412935323383,0.3937125748502994,0.0
0.0,0.0,0.0,0.0,0.4722222222222222,1.0,0.5,1.0,0.0,1.0,0.9109452736318407,0.4130584983878397,1.0
0.0,1.0,0.0,0.0,0.5833333333333333,1.0,0.5,0.0,0.0,0.6666666666666666,0.6606965174129353,0.40776140027637037,1.0
0.0,0.0,1.0,1.0,0.8194444444444444,1.0,0.0,1.0,0.5,1.0,0.4701492537313433,0.43770152003684937,0.0
1.0,0.0,1.0,1.0,0.15277777777777776,1.0,0.5,0.0,0.0,0.0,0.6094527363184079,0.09995393827729157,1.0
1.0,1.0,1.0,1.0,0.8333333333333333,1.0,0.5,1.0,0.0,0.6666666666666666,0.6238805970149254,0.5595347766006449,0.0
0.0,0.0,0.0,0.0,0.375,1.0,0.0,0.0,0.0,1.0,0.3771144278606965,0.1657070474435744,0.0
0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.5,0.0,0.0,1.0,0.672139303482587,0.009788116075541226,1.0
1.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.6054726368159203,0.009097190234914785,1.0
1.0,0.0,1.0,0.0,0.2361111111111111,0.0,0.0,1.0,0.0,1.0,0.16069651741293528,0.06817134960847536,0.0
1.0,0.0,1.0,0.0,0.8055555555555555,1.0,1.0,0.0,1.0,1.0,0.02487562189054726,0.13645785352372178,0.0
1.0,0.0,1.0,1.0,0.013888888888888888,1.0,1.0,0.0,0.5,1.0,0.00547263681592039,0.0020727775218793184,0.0
0.0,0.0,1.0,1.0,0.041666666666666664,1.0,0.0,0.0,0.0,1.0,0.25920398009950246,0.015430677107323815,1.0
0.0,0.0,0.0,0.0,0.736111111111111,1.0,0.5,1.0,0.0,0.6666666666666666,0.7218905472636815,0.5666743436204514,0.0
1.0,0.0,0.0,0.0,0.4861111111111111,1.0,1.0,0.0,0.0,0.6666666666666666,0.07313432835820893,0.103754030400737,0.0
1.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.5,1.0,0.0,0.3333333333333333,0.872636815920398,0.6150391524643022,1.0
1.0,0.0,1.0,1.0,0.9444444444444444,1.0,0.0,0.0,1.0,0.3333333333333333,0.5228855721393034,0.5595347766006449,0.0
1.0,0.0,1.0,0.0,0.6527777777777778,1.0,1.0,0.0,0.0,0.6666666666666666,0.07114427860696515,0.13116075541225242,0.0
0.0,1.0,1.0,0.0,0.9027777777777777,1.0,0.5,0.0,0.0,0.0,0.9009950248756219,0.8155228005527407,0.0
1.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.5,0.0,0.0,0.6666666666666666,0.5124378109452736,0.03730999539382773,1.0
1.0,0.0,1.0,0.0,0.7083333333333333,1.0,0.5,0.0,0.0,0.6666666666666666,0.7601990049751244,0.5541225241824045,1.0
0.0,0.0,0.0,0.0,0.6388888888888888,1.0,0.5,0.0,0.0,0.0,0.7741293532338308,0.5065637954859512,1.0
0.0,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.0,0.6666666666666666,0.5830845771144277,0.07634730538922156,0.0
0.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.0,1.0,1.0,0.019900497512437804,0.020036849378166743,0.0
1.0,0.0,0.0,0.0,0.19444444444444442,1.0,1.0,0.0,0.5,0.3333333333333333,0.06517412935323383,0.036964532473514514,0.0
0.0,0.0,0.0,0.0,0.625,1.0,0.5,1.0,0.0,0.6666666666666666,0.9691542288557214,0.5901658222017504,0.0
0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.5,0.0,0.0,0.3333333333333333,0.5606965174129352,0.06310456011054813,0.0
1.0,1.0,0.0,1.0,0.013888888888888888,1.0,0.0,0.0,0.0,1.0,0.31741293532338305,0.005757715338553662,1.0
1.0,0.0,1.0,1.0,0.9166666666666666,1.0,0.5,1.0,0.5,0.0,0.8447761194029851,0.809649930907416,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.535820895522388,0.5776140027637033,0.0
0.0,0.0,1.0,0.0,0.5694444444444444,1.0,0.5,1.0,0.0,0.0,0.9487562189054725,0.5290188853063105,1.0
0.0,0.0,1.0,1.0,0.3194444444444444,1.0,1.0,0.0,1.0,1.0,0.0681592039800995,0.07035928143712575,0.0
0.0,0.0,0.0,0.0,0.40277777777777773,1.0,0.5,0.0,0.0,0.6666666666666666,0.6034825870646766,0.2745278673422386,1.0
0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.5,1.0,0.0,0.6666666666666666,0.6159203980099502,0.03673422385997236,0.0
1.0,0.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.07114427860696515,0.017618608935974205,0.0
0.0,1.0,1.0,0.0,0.9305555555555555,1.0,0.5,1.0,0.5,0.3333333333333333,0.8671641791044776,0.8101105481345002,0.0
1.0,1.0,0.0,1.0,0.09722222222222221,1.0,0.0,0.0,0.0,1.0,0.2736318407960199,0.039613081529249194,0.0
1.0,0.0,1.0,1.0,0.7777777777777777,1.0,1.0,0.0,0.5,1.0,0.061691542288557194,0.1647858129894058,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.06716417910447761,0.2129203132197144,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7004836480884385,0.0
1.0,0.0,1.0,1.0,0.3194444444444444,1.0,1.0,0.0,1.0,0.3333333333333333,0.013432835820895522,0.0490557346844772,0.0
0.0,0.0,0.0,1.0,0.4861111111111111,1.0,0.0,0.0,0.0,1.0,0.31741293532338305,0.1905803777061262,0.0
1.0,1.0,1.0,0.0,0.375,1.0,0.5,0.0,0.0,0.6666666666666666,0.5203980099502488,0.2237448180561953,0.0
0.0,0.0,1.0,1.0,0.3611111111111111,1.0,0.0,0.0,0.0,0.6666666666666666,0.4159203980099502,0.18608935974205434,1.0
1.0,0.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.5,1.0,0.08109452736318407,0.036158452326116995,0.0
0.0,0.0,0.0,0.0,0.5555555555555556,1.0,1.0,0.0,1.0,1.0,0.018905472636815884,0.09258406264394288,0.0
1.0,0.0,1.0,1.0,0.09722222222222221,0.0,0.0,1.0,0.0,1.0,0.4039800995024876,0.05354675264854906,0.0
1.0,0.0,1.0,1.0,0.9722222222222222,1.0,0.5,1.0,0.0,0.3333333333333333,0.7890547263681591,0.7679640718562875,0.0
1.0,0.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.013930348258706454,0.13369415016121602,0.0
1.0,0.0,1.0,1.0,0.5416666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.06965174129353235,0.10905112851220636,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.9572139303482586,0.9644173192077384,0.0
0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.6666666666666666,0.16368159203980104,0.00391524643021649,1.0
1.0,0.0,1.0,1.0,0.75,1.0,0.0,0.0,0.5,0.6666666666666666,0.5218905472636816,0.43413173652694614,0.0
1.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.5,0.0,0.0,0.6666666666666666,0.6671641791044776,0.030400736987563334,1.0
0.0,0.0,1.0,1.0,0.875,1.0,0.0,1.0,1.0,0.3333333333333333,0.5701492537313433,0.5420313219714418,0.0
1.0,0.0,1.0,1.0,0.986111111111111,1.0,0.5,0.0,1.0,0.6666666666666666,0.6621890547263681,0.7084292952556426,0.0
0.0,0.0,0.0,0.0,0.5833333333333333,1.0,1.0,0.0,0.5,1.0,0.023880597014925342,0.11031782588668816,0.0
1.0,0.0,0.0,0.0,0.6527777777777778,1.0,1.0,0.0,1.0,0.0,0.021890547263681587,0.10859051128512207,0.0
0.0,0.0,1.0,1.0,0.9166666666666666,1.0,0.5,0.0,0.5,0.3333333333333333,0.8378109452736319,0.7617457392906495,1.0
0.0,0.0,1.0,0.0,0.29166666666666663,1.0,0.5,1.0,0.0,0.0,0.8572139303482588,0.2533394748963611,1.0
1.0,0.0,0.0,0.0,0.15277777777777776,0.0,0.0,0.0,0.0,0.6666666666666666,0.1731343283582089,0.04894058037770613,0.0
1.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.8109452736318408,0.01140027637033625,1.0
0.0,1.0,1.0,0.0,0.7638888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.718407960199005,0.5808383233532934,0.0
1.0,0.0,0.0,0.0,0.9583333333333333,1.0,0.5,0.0,1.0,0.3333333333333333,0.7900497512437811,0.7764854905573468,0.0
0.0,1.0,0.0,0.0,0.041666666666666664,1.0,0.5,0.0,0.0,0.6666666666666666,0.553233830845771,0.022570244127130355,0.0
1.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.0,0.0,0.6666666666666666,0.5587064676616916,0.0344311377245509,1.0
1.0,1.0,0.0,0.0,0.41666666666666663,1.0,0.0,0.0,1.0,0.3333333333333333,0.5059701492537313,0.2410179640718563,0.0
0.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.5,0.0,0.0,0.6666666666666666,0.6417910447761194,0.04801934592353754,0.0
0.0,0.0,1.0,0.0,0.986111111111111,1.0,1.0,0.0,1.0,0.3333333333333333,0.061194029850746234,0.19864117918010135,0.0
0.0,0.0,0.0,0.0,0.40277777777777773,1.0,0.0,0.0,0.5,0.6666666666666666,0.3681592039800995,0.18654997696913864,0.0
1.0,0.0,1.0,0.0,0.7222222222222222,1.0,0.0,0.0,0.0,0.0,0.42885572139303485,0.3649239981575311,0.0
1.0,0.0,0.0,0.0,0.9444444444444444,1.0,0.0,1.0,0.5,0.3333333333333333,0.582089552238806,0.6026024873330262,0.0
0.0,0.0,1.0,1.0,0.6388888888888888,1.0,1.0,0.0,1.0,1.0,0.011442786069651711,0.11135421464762782,0.0
1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.3333333333333333,0.36318407960199006,0.05043758636573008,0.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.014427860696517386,0.16363426992169508,0.0
0.0,0.0,0.0,0.0,0.2361111111111111,1.0,1.0,0.0,0.5,0.0,0.01641791044776117,0.03719484108705666,0.0
1.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.5,0.0,0.0,0.6666666666666666,0.8925373134328359,0.03661906955320129,0.0
0.0,1.0,0.0,0.0,0.027777777777777776,1.0,0.5,0.0,0.0,0.0,0.6522388059701492,0.01877015200368494,0.0
0.0,0.0,0.0,0.0,0.125,1.0,0.5,1.0,0.0,0.3333333333333333,0.5572139303482587,0.0735836020267158,1.0
0.0,0.0,0.0,0.0,0.7083333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,0.37960199004975126,0.3371718102257025,0.0
0.0,0.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.01840796019900498,0.011515430677107323,0.0
0.0,0.0,1.0,0.0,0.041666666666666664,1.0,0.5,0.0,0.0,0.6666666666666666,0.7626865671641792,0.03143712574850299,0.0
0.0,1.0,0.0,0.0,0.2361111111111111,1.0,0.5,0.0,0.0,0.6666666666666666,0.7557213930348259,0.18516812528788576,0.0
1.0,0.0,1.0,0.0,0.41666666666666663,1.0,0.0,0.0,0.0,0.6666666666666666,0.31492537313432833,0.16593735605711654,0.0
1.0,0.0,0.0,0.0,0.4305555555555555,1.0,0.0,0.0,0.0,0.6666666666666666,0.5253731343283582,0.2496545370796868,0.0
0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0,1.0,0.0,0.6308457711442786,0.416628281897743,0.0
1.0,0.0,1.0,0.0,0.8888888888888888,1.0,0.5,1.0,0.5,0.0,0.708457711442786,0.6554583141409489,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.41393034825870645,0.006794104099493321,1.0
0.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.5109452736318407,0.007945647167204053,1.0
1.0,1.0,1.0,1.0,0.8472222222222222,1.0,0.5,0.0,0.5,0.6666666666666666,0.8034825870646766,0.6873560571165361,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.0,0.0,1.0,0.007960199004975133,0.0021879318286503915,0.0
1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.6666666666666666,0.27014925373134324,0.048134500230308616,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.9572139303482586,0.9327498848456932,0.0
0.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.0,0.0,1.0,0.01243781094527363,0.0021879318286503915,1.0
0.0,0.0,1.0,0.0,0.09722222222222221,1.0,0.0,0.0,0.0,1.0,0.25870646766169153,0.03604329801934592,0.0
0.0,0.0,1.0,0.0,0.9166666666666666,1.0,0.5,0.0,0.5,0.0,0.7194029850746269,0.7058959005066789,0.0
1.0,0.0,1.0,1.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.021393034825870627,0.08578995854444957,0.0
1.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.5288557213930348,0.13956701980654077,0.0
0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.5,0.0,0.0,0.0,0.6855721393034826,0.021073238139106405,1.0
1.0,0.0,1.0,0.0,0.9305555555555555,1.0,1.0,0.0,1.0,0.3333333333333333,0.06567164179104479,0.18228926761860895,0.0
0.0,0.0,1.0,0.0,0.5694444444444444,1.0,0.5,1.0,0.5,0.0,0.8577114427860696,0.47927222478120685,0.0
0.0,0.0,1.0,1.0,0.7777777777777777,1.0,1.0,0.0,1.0,0.3333333333333333,0.015422885572139305,0.12885766927683096,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.9771144278606966,0.9227314601566099,0.0
0.0,0.0,1.0,1.0,0.041666666666666664,1.0,0.5,0.0,0.0,0.0,0.6616915422885572,0.030400736987563334,1.0
0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,0.3333333333333333,0.01791044776119402,0.1269000460617227,0.0
1.0,1.0,0.0,0.0,0.7222222222222222,1.0,0.5,0.0,0.0,0.6666666666666666,0.9203980099502488,0.6715799170888992,0.0
0.0,0.0,0.0,0.0,0.6944444444444444,1.0,0.5,0.0,1.0,0.0,0.7109452736318408,0.49562413634269925,0.0
1.0,0.0,0.0,0.0,0.19444444444444442,1.0,0.5,0.0,0.0,0.6666666666666666,0.7134328358208956,0.13565177337632428,1.0
1.0,0.0,1.0,0.0,0.375,1.0,0.0,1.0,0.5,0.3333333333333333,0.3029850746268657,0.16363426992169508,0.0
0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.7796019900497512,0.786158452326117,0.0
1.0,0.0,0.0,0.0,0.861111111111111,1.0,0.0,1.0,0.5,0.3333333333333333,0.5577114427860697,0.5409949332105021,0.0
0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.35870646766169145,0.0753109166282819,0.0
0.0,1.0,0.0,0.0,0.611111111111111,1.0,0.0,0.0,0.5,0.0,0.56318407960199,0.3763242745278674,0.0
1.0,0.0,1.0,1.0,0.75,1.0,0.5,0.0,1.0,0.0,0.6139303482587065,0.5023030861354215,0.0
0.0,0.0,0.0,0.0,0.9444444444444444,1.0,1.0,0.0,1.0,0.0,0.01791044776119402,0.1596038691847075,0.0
1.0,0.0,0.0,0.0,0.2777777777777778,1.0,1.0,0.0,0.0,1.0,0.011442786069651711,0.0477890373099954,0.0
1.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,0.0,0.5,0.0,0.36467661691542286,0.30101335789958544,0.0
1.0,0.0,0.0,0.0,0.8055555555555555,1.0,1.0,0.0,1.0,0.3333333333333333,0.061691542288557194,0.1742284661446338,0.0
1.0,0.0,1.0,1.0,0.4861111111111111,1.0,0.5,0.0,0.0,0.0,0.7104477611940299,0.36400276370336254,0.0
0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.6666666666666666,0.27014925373134324,0.00921234454168586,0.0
1.0,0.0,1.0,1.0,0.875,1.0,0.0,1.0,1.0,1.0,0.5716417910447761,0.5384615384615384,0.0
0.0,0.0,1.0,0.0,0.8055555555555555,1.0,0.5,1.0,0.5,0.3333333333333333,0.9194029850746269,0.7514970059880239,0.0
0.0,0.0,1.0,1.0,0.375,1.0,1.0,0.0,0.5,1.0,0.02288557213930348,0.0671349608475357,0.0
0.0,0.0,1.0,0.0,0.986111111111111,1.0,0.5,1.0,1.0,0.3333333333333333,0.9641791044776119,0.9302164900967297,0.0
0.0,0.0,0.0,0.0,0.875,1.0,0.0,0.0,0.5,0.3333333333333333,0.4009950248756219,0.40338553661906956,0.0
1.0,0.0,1.0,0.0,0.986111111111111,1.0,0.5,0.0,0.0,0.0,0.7462686567164178,0.7679640718562875,0.0
0.0,1.0,0.0,0.0,0.5694444444444444,1.0,0.5,1.0,0.0,0.6666666666666666,0.944776119402985,0.5399585444495624,1.0
1.0,1.0,0.0,0.0,0.18055555555555555,1.0,0.5,0.0,0.0,0.6666666666666666,0.7189054726368159,0.13830032243205898,1.0
1.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.5,0.0,0.0,0.6666666666666666,0.6044776119402985,0.016467065868263474,1.0
0.0,0.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.0,1.0,0.0,0.010945273631840807,0.14877936434822664,0.0
1.0,0.0,1.0,1.0,0.013888888888888888,1.0,0.0,1.0,0.0,1.0,0.3034825870646766,0.0055274067250115156,0.0
1.0,1.0,0.0,0.0,0.9027777777777777,1.0,0.5,1.0,1.0,0.6666666666666666,0.9034825870646767,0.8185168125287886,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.06716417910447761,0.207508060801474,0.0
0.0,0.0,0.0,0.0,0.38888888888888884,1.0,0.0,0.0,0.0,0.3333333333333333,0.36467661691542286,0.17330723169046522,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.06467661691542287,0.21407185628742514,0.0
0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.5,1.0,0.0,0.6666666666666666,0.7253731343283583,0.019345923537540305,0.0
0.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.5,0.0,0.018905472636815884,0.04491017964071856,1.0
1.0,1.0,1.0,0.0,0.8333333333333333,1.0,0.5,0.0,0.5,0.6666666666666666,0.8567164179104477,0.7299631506218333,0.0
0.0,1.0,0.0,0.0,0.3611111111111111,1.0,0.0,0.0,0.0,0.6666666666666666,0.47562189054726367,0.190234914785813,0.0
1.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.5313432835820896,0.0081759557807462,1.0
0.0,0.0,0.0,0.0,0.05555555555555555,1.0,1.0,0.0,0.0,1.0,0.020895522388059695,0.00886688162137264,1.0
1.0,0.0,1.0,1.0,0.9444444444444444,1.0,0.0,1.0,1.0,0.3333333333333333,0.735820895522388,0.7360663288807001,0.0
0.0,0.0,0.0,0.0,0.5277777777777778,1.0,0.5,0.0,0.0,0.3333333333333333,0.6567164179104478,0.3758636573007831,1.0
0.0,1.0,1.0,0.0,0.5833333333333333,1.0,0.5,1.0,0.5,0.0,0.8651741293532339,0.5295946568401658,0.0
0.0,0.0,1.0,0.0,0.7916666666666666,1.0,1.0,0.0,1.0,0.0,0.013432835820895522,0.13058498387839707,0.0
1.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.6666666666666666,0.12089552238805967,0.18666513127590972,0.0
0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.5,0.0,0.0,0.0,0.5955223880597014,0.10905112851220636,1.0
0.0,0.0,1.0,0.0,0.611111111111111,1.0,0.0,1.0,0.5,1.0,0.43034825870646765,0.31345002303086134,0.0
1.0,0.0,1.0,1.0,0.5833333333333333,1.0,0.0,1.0,0.0,0.0,0.5089552238805971,0.35214187010594195,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.06467661691542287,0.20370796867802857,0.0
0.0,0.0,1.0,1.0,0.986111111111111,1.0,0.0,1.0,1.0,1.0,0.7243781094527363,0.7246660525103639,0.0
0.0,0.0,1.0,0.0,0.2638888888888889,1.0,0.5,0.0,0.0,1.0,0.7104477611940299,0.20278673422385998,1.0
0.0,0.0,1.0,0.0,0.3194444444444444,1.0,0.0,0.0,0.0,0.3333333333333333,0.5512437810945274,0.18908337171810227,0.0
0.0,0.0,0.0,0.0,0.41666666666666663,1.0,1.0,0.0,1.0,0.3333333333333333,0.011442786069651711,0.06655918931368034,0.0
1.0,0.0,0.0,0.0,0.4861111111111111,1.0,1.0,0.0,0.5,0.0,0.07910447761194028,0.10985720865960387,0.0
0.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.5,1.0,0.0,0.6666666666666666,0.800497512437811,0.11204514048825426,1.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.25472636815920396,0.004951635191156149,0.0
1.0,0.0,0.0,0.0,0.3055555555555555,1.0,0.5,0.0,0.0,1.0,0.5119402985074627,0.17157991708889914,0.0
1.0,0.0,1.0,1.0,0.09722222222222221,0.0,0.0,1.0,1.0,1.0,0.20199004975124374,0.03224320589590051,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.34676616915422886,0.21890833717181024,0.0
0.0,0.0,1.0,1.0,0.4722222222222222,1.0,1.0,0.0,0.0,1.0,0.023880597014925342,0.08245048364808844,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4597014925373134,0.5435283279594657,0.0
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.3333333333333333,0.0681592039800995,0.10709350529709812,0.0
0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.5781094527363183,0.008751727314601566,1.0
0.0,0.0,0.0,0.0,0.3194444444444444,1.0,0.5,0.0,0.0,0.6666666666666666,0.6059701492537314,0.19299861814831876,1.0
1.0,1.0,1.0,0.0,0.4444444444444444,1.0,0.5,0.0,0.0,0.6666666666666666,0.664179104477612,0.3042376784891755,1.0
0.0,0.0,1.0,1.0,0.986111111111111,1.0,0.5,1.0,0.5,0.3333333333333333,0.7651741293532338,0.7795946568401658,0.0
0.0,1.0,0.0,0.0,0.3194444444444444,1.0,0.5,0.0,0.0,1.0,0.607960199004975,0.2113081529249194,0.0
1.0,0.0,1.0,0.0,0.2361111111111111,1.0,0.5,0.0,0.5,0.0,0.7800995024875622,0.1828650391524643,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.5696517412935324,0.008636573007830493,0.0
1.0,0.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,0.014427860696517386,0.029709811146936896,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.02238805970149252,0.172961768770152,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.0,0.0,1.0,0.009452736318407956,0.0021879318286503915,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.7970149253731342,0.7979041916167665,0.0
1.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.5,0.0,0.0,0.0,0.5582089552238805,0.5127821280515892,0.0
0.0,0.0,1.0,1.0,0.8472222222222222,0.0,0.0,0.0,1.0,0.3333333333333333,0.3293532338308458,0.3735605711653616,0.0
0.0,0.0,1.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.0,1.0,0.27263681592039796,0.03719484108705666,0.0
1.0,1.0,1.0,0.0,0.4444444444444444,1.0,0.5,0.0,0.0,0.6666666666666666,0.6671641791044776,0.3064256103178259,1.0
0.0,0.0,0.0,1.0,0.4305555555555555,1.0,0.5,0.0,0.0,0.3333333333333333,0.6796019900497512,0.3105711653615845,1.0
1.0,0.0,0.0,0.0,0.2638888888888889,1.0,0.5,0.0,0.0,0.3333333333333333,0.553233830845771,0.16397973284200829,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.020398009950248763,0.16133118378627362,0.0
0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.6666666666666666,0.3577114427860697,0.20025333947489637,0.0
1.0,0.0,1.0,0.0,0.9027777777777777,1.0,0.5,0.0,0.0,0.6666666666666666,0.7203980099502488,0.6829801934592354,0.0
0.0,0.0,1.0,1.0,0.625,0.0,0.0,1.0,0.0,0.0,0.3248756218905472,0.26865499769691387,0.0
1.0,0.0,0.0,0.0,0.5833333333333333,1.0,1.0,0.0,0.5,0.6666666666666666,0.06766169154228854,0.1092814371257485,0.0
1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.5,0.0,0.0,0.6666666666666666,0.56318407960199,0.0658682634730539,0.0
1.0,0.0,0.0,1.0,0.4444444444444444,1.0,1.0,0.0,1.0,1.0,0.02238805970149252,0.08014739751266697,0.0
0.0,1.0,1.0,0.0,0.3055555555555555,1.0,0.0,1.0,0.0,1.0,0.4507462686567164,0.15902809765085216,0.0
1.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.2646766169154229,0.2961768770152004,1.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.0,0.6666666666666666,0.2955223880597015,0.0054122524182404425,0.0
1.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.2671641791044776,0.0051819438046982955,1.0
0.0,0.0,1.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.26616915422885573,0.0051819438046982955,0.0
